"","Species","SeqFile","Mapped","Total","Map_Pct"
"298","Dbia","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",142998,31126206,0.45
"299","Dbia","Dmel.ovary.unox.SLX-20228-1.1.d101g",96275,16398111,0.58
"300","Dbia","Dmel.ovary.unox.SLX-20228-2.1.d101g",58273,15784775,0.36
"301","Dbia","Dmel.ovary.unox.SLX-20690-1.1.d101g",17008,4629424,0.36
"302","Dbia","Dmel.ovary.unox.SLX-20690-2.1.d101g",9552,2848233,0.33
"303","Dbia","Dmel.ovary.unox.SLX-20690-3.1.d101g",13023,3603210,0.36
"304","Dbia","Dmel.ovary.unox.SRR1187947.1.d101g",130165,28890333,0.45
"305","Dbia","Dmel.ovary.unox.SRR823326.1.d101g",71702,14768248,0.48
"306","Dbia","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",4029,2245483,0.17
"307","Dbia","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",6581,5460872,0.12
"308","Dbia","Dmoj.ovary.ox.SRR21575938.1.d101g",252201,30904984,0.81
"309","Dbia","Dmoj.ovary.unox.SLX-21849-1.1.d101g",714,599748,0.11
"310","Dbia","Dmoj.ovary.unox.SLX-22038-3.1.d101g",3084,3093628,0.09
"311","Dbia","Dmoj.ovary.unox.SLX-22038-4.1.d101g",4566,4647914,0.09
"312","Dbia","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",3090,6016661,0.05
"313","Dbia","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",1257,1805646,0.06
"314","Dbia","Dper.ovary.unox.SLX-21647-1.1.d101g",4167,16028618,0.02
"315","Dbia","Dper.ovary.unox.SLX-21647-2.1.d101g",5432,28159530,0.01
"316","Dbia","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",5500,13758285,0.03
"317","Dbia","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",26493,57728198,0.04
"318","Dbia","Dpse.ovary.ox.SRR21575949.1.d101g",72551,38150732,0.19
"319","Dbia","Dpse.ovary.unox.SLX-21647-1.1.d101g",5341,17723266,0.03
"320","Dbia","Dpse.ovary.unox.SLX-21647-2.1.d101g",2354,9165501,0.02
"321","Dbia","Dpse.ovary.unox.SRR21575947.1.d101g",13092,2008205,0.65
"322","Dbia","Dsec.testis.unox.SRR16213303.1.d101g",18351,7534313,0.24
"323","Dbia","Dsec.testis.unox.SRR6667444.1.d101g",6392,6713109,0.09
"324","Dbia","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",19598,6615008,0.29
"325","Dbia","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",34672,13116964,0.26
"326","Dbia","Dsim.ovary.unox.SLX-20690-1.1.d101g",13021,5392000,0.24
"327","Dbia","Dsim.ovary.unox.SLX-20690-2.1.d101g",17952,7498176,0.23
"328","Dbia","Dsim.ovary.unox.SLX-20690-3.1.d101g",26062,10013685,0.26
"329","Dbia","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",307235,19142975,1.6
"330","Dbia","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",158909,9564160,1.66
"331","Dbia","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",21862,7692241,0.28
"332","Dbia","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",22485,7809661,0.28
"333","Dbia","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",35284,4684663,0.75
"334","Dbia","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",35977,4754719,0.75
"335","Dbia","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",33669,16270055,0.2
"336","Dbia","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",34320,16521475,0.2
"337","Dbia","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",34839,17675986,0.19
"338","Dbia","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",35124,17920153,0.19
"339","Dbia","Dtak.ovary.unox.SLX-20537-1.1.d101g",56729,30283327,0.18
"340","Dbia","Dtak.ovary.unox.SLX-20537-1.2.d101g",57099,30719318,0.18
"341","Dbia","Dtak.ovary.unox.SLX-20537-2.1.d101g",54523,27273268,0.19
"342","Dbia","Dtak.ovary.unox.SLX-20537-2.2.d101g",54964,27679229,0.19
"343","Dbia","Dvir.female_germline.ox.SRR5960791.1.d101g",96080,29142117,0.32
"344","Dbia","Dvir.female_germline.unox.SRR5960792.1.d101g",74316,22718782,0.32
"345","Dbia","Dvir.female_soma.ox.SRR5960789.1.d101g",22635,7898964,0.28
"346","Dbia","Dvir.female_soma.unox.SRR5960790.1.d101g",22219,4788816,0.46
"347","Dbia","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",31170,3098555,1
"348","Dbia","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",10152,2159734,0.47
"349","Dbia","Dvir.ovary_FC.unox.SRR1617566.1.d101g",20462,6786455,0.3
"350","Dbia","Dvir.ovary.unox.SLX-20690-1.1.d101g",21037,8813967,0.23
"351","Dbia","Dvir.ovary.unox.SLX-20690-2.1.d101g",22870,9212370,0.24
"352","Dbia","Dvir.ovary.unox.SLX-20690-3.1.d101g",36639,11424167,0.32
"353","Dbia","Dwil.female_body.unox.SRR5461121.1.d101g",9492,4017226,0.23
"354","Dbia","Dwil.male_body.unox.SRR5461117.1.d101g",21975,22135130,0.09
"355","Dbia","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",22678,5706797,0.39
"356","Dbia","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",101016,22114442,0.45
"357","Dbia","Dyak.ovary_FC.unox.SRR1617565.1.d101g",9271,10236023,0.09
"358","Dbia","Dyak.ovary.unox.SLX-20690-1.1.d101g",12529,9208326,0.13
"359","Dbia","Dyak.ovary.unox.SLX-20690-2.1.d101g",13338,8027708,0.16
"360","Dbia","Dyak.ovary.unox.SLX-20690-3.1.d101g",34741,15733978,0.22
"361","Dbif","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",681,337677,0.2
"362","Dbif","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",38916,13874731,0.28
"363","Dbif","Dana.ovary.unox.SLX-20690-1.1.d101g",7894,9556459,0.08
"364","Dbif","Dana.ovary.unox.SLX-20690-2.1.d101g",13522,14801319,0.09
"365","Dbif","Dana.ovary.unox.SLX-20690-3.1.d101g",8664,10180409,0.08
"366","Dbif","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",24791,7755409,0.31
"367","Dbif","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",25026,7889201,0.31
"368","Dbif","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",40216,16092933,0.24
"369","Dbif","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",41154,16347304,0.25
"370","Dbif","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",3976,1501488,0.26
"371","Dbif","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",4169,1517098,0.27
"372","Dbif","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",5955,1898235,0.31
"373","Dbif","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",6255,1924545,0.32
"374","Dbif","Dbia.ovary.unox.SLX-20537-1.1.d101g",3268,1708831,0.19
"375","Dbif","Dbia.ovary.unox.SLX-20537-1.2.d101g",3162,1729853,0.18
"376","Dbif","Dbia.ovary.unox.SLX-20537-2.1.d101g",16539,8118660,0.2
"377","Dbif","Dbia.ovary.unox.SLX-20537-2.2.d101g",17097,8255175,0.2
"378","Dbif","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",1750723,39986675,4.37
"379","Dbif","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",627949,21026775,2.98
"380","Dbif","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",138894,2886871,4.81
"381","Dbif","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",306,116129,0.26
"382","Dbif","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",48979,21891290,0.22
"383","Dbif","Dere.ovary_FC.unox.SRR1617564.1.d101g",11235,6074136,0.18
"384","Dbif","Dere.ovary.unox.SLX-20690-1.1.d101g",3008,3336013,0.09
"385","Dbif","Dere.ovary.unox.SLX-20690-2.1.d101g",5388,4581656,0.11
"386","Dbif","Dere.ovary.unox.SLX-20690-3.1.d101g",6685,6389752,0.1
"387","Dbif","Dere.ovary.unox.SLX-20690-4.1.d101g",3194,3742146,0.08
"388","Dbif","Dere.ovary.unox.SLX-20690-5.1.d101g",3645,4047726,0.09
"389","Dbif","Dere.ovary.unox.SLX-20690-6.1.d101g",4101,4075898,0.1
"390","Dbif","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",8460,3510155,0.24
"391","Dbif","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",8927,3564172,0.25
"392","Dbif","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",9167,2863483,0.32
"393","Dbif","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",9063,2904499,0.31
"394","Dbif","Dfic.ovary.unox.SLX-21849-1.1.d101g",10246,9014109,0.11
"395","Dbif","Dfic.ovary.unox.SLX-21849-2.1.d101g",1868,2288828,0.08
"396","Dbif","Dgri.female_body.unox.SRR5461084.1.d101g",13367,44704184,0.02
"397","Dbif","Dgri.male_body.unox.SRR5461083.1.d101g",8646,34901142,0.02
"398","Dbif","Dmau.testis.unox.SRR16213304.1.d101g",23478,8533476,0.27
"399","Dbif","Dmau.testis.unox.SRR16213305.1.d101g",27310,9176025,0.29
"400","Dbif","Dmau.testis.unox.SRR7961897.1.d101g",6962,3068825,0.22
"401","Dbif","Dmel.female_germline.unox.SRR5593238.1.d101g",153120,28049291,0.54
"402","Dbif","Dmel.female_soma.unox.SRR5593239.1.d101g",110558,9237735,1.19
"403","Dbif","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",53104,14108665,0.37
"404","Dbif","Dmel.OSC.unox.SRR1746867.1.d101g",135906,21000391,0.64
"405","Dbif","Dmel.OSC.unox.SRR2749806.1.d101g",135392,27907057,0.48
"406","Dbif","Dmel.OSC.unox.SRR823324.1.d101g",115953,23487609,0.49
"407","Dbif","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",2654,5404819,0.04
"408","Dbif","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",33553,29824537,0.11
"409","Dbif","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",5544,8620644,0.06
"410","Dbif","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",59130,35135787,0.16
"411","Dbif","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",25495,10532322,0.24
"412","Dbif","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",31744,12664984,0.25
"413","Dbif","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",32063,8935861,0.35
"414","Dbif","Dmel.ovary_FC.unox.SRR1617561.1.d101g",5717,6737489,0.08
"415","Dbif","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",49635,15038613,0.33
"416","Dbif","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",228401,27815413,0.82
"417","Dbif","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",5432,5000685,0.1
"418","Dbif","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",103177,31126206,0.33
"419","Dbif","Dmel.ovary.unox.SLX-20228-1.1.d101g",21079,16398111,0.12
"420","Dbif","Dmel.ovary.unox.SLX-20228-2.1.d101g",20642,15784775,0.13
"421","Dbif","Dmel.ovary.unox.SLX-20690-1.1.d101g",16436,4629424,0.35
"422","Dbif","Dmel.ovary.unox.SLX-20690-2.1.d101g",9966,2848233,0.34
"423","Dbif","Dmel.ovary.unox.SLX-20690-3.1.d101g",11181,3603210,0.31
"424","Dbif","Dmel.ovary.unox.SRR1187947.1.d101g",70562,28890333,0.24
"425","Dbif","Dmel.ovary.unox.SRR823326.1.d101g",33407,14768248,0.22
"426","Dbif","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",6210,2245483,0.27
"427","Dbif","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",9193,5460872,0.16
"428","Dbif","Dmoj.ovary.ox.SRR21575938.1.d101g",126763,30904984,0.41
"429","Dbif","Dmoj.ovary.unox.SLX-21849-1.1.d101g",830,599748,0.13
"430","Dbif","Dmoj.ovary.unox.SLX-22038-3.1.d101g",3061,3093628,0.09
"431","Dbif","Dmoj.ovary.unox.SLX-22038-4.1.d101g",5164,4647914,0.11
"432","Dbif","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",28778,6016661,0.47
"433","Dbif","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",8813,1805646,0.48
"434","Dbif","Dper.ovary.unox.SLX-21647-1.1.d101g",46247,16028618,0.28
"435","Dbif","Dper.ovary.unox.SLX-21647-2.1.d101g",75698,28159530,0.26
"436","Dbif","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",45535,13758285,0.33
"437","Dbif","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",193538,57728198,0.33
"438","Dbif","Dpse.ovary.ox.SRR21575949.1.d101g",291178,38150732,0.76
"439","Dbif","Dpse.ovary.unox.SLX-21647-1.1.d101g",52491,17723266,0.29
"440","Dbif","Dpse.ovary.unox.SLX-21647-2.1.d101g",28550,9165501,0.31
"441","Dbif","Dpse.ovary.unox.SRR21575947.1.d101g",15761,2008205,0.78
"442","Dbif","Dsec.testis.unox.SRR16213303.1.d101g",21660,7534313,0.28
"443","Dbif","Dsec.testis.unox.SRR6667444.1.d101g",5094,6713109,0.07
"444","Dbif","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",24346,6615008,0.36
"445","Dbif","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",48241,13116964,0.36
"446","Dbif","Dsim.ovary.unox.SLX-20690-1.1.d101g",9032,5392000,0.16
"447","Dbif","Dsim.ovary.unox.SLX-20690-2.1.d101g",12996,7498176,0.17
"448","Dbif","Dsim.ovary.unox.SLX-20690-3.1.d101g",20956,10013685,0.2
"449","Dbif","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",88136,19142975,0.46
"450","Dbif","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",58325,9564160,0.6
"451","Dbif","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",5874,7692241,0.07
"452","Dbif","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",5985,7809661,0.07
"453","Dbif","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",9303,4684663,0.19
"454","Dbif","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",9670,4754719,0.2
"455","Dbif","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",8216,16270055,0.05
"456","Dbif","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",8255,16521475,0.04
"457","Dbif","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",7920,17675986,0.04
"458","Dbif","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",8076,17920153,0.04
"459","Dbif","Dtak.ovary.unox.SLX-20537-1.1.d101g",12172,30283327,0.04
"460","Dbif","Dtak.ovary.unox.SLX-20537-1.2.d101g",12290,30719318,0.04
"461","Dbif","Dtak.ovary.unox.SLX-20537-2.1.d101g",10355,27273268,0.03
"462","Dbif","Dtak.ovary.unox.SLX-20537-2.2.d101g",10667,27679229,0.03
"463","Dbif","Dvir.female_germline.ox.SRR5960791.1.d101g",184087,29142117,0.63
"464","Dbif","Dvir.female_germline.unox.SRR5960792.1.d101g",137293,22718782,0.6
"465","Dbif","Dvir.female_soma.ox.SRR5960789.1.d101g",37168,7898964,0.47
"466","Dbif","Dvir.female_soma.unox.SRR5960790.1.d101g",36787,4788816,0.76
"467","Dbif","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",18697,3098555,0.6
"468","Dbif","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",12452,2159734,0.57
"469","Dbif","Dvir.ovary_FC.unox.SRR1617566.1.d101g",14829,6786455,0.21
"470","Dbif","Dvir.ovary.unox.SLX-20690-1.1.d101g",28784,8813967,0.32
"471","Dbif","Dvir.ovary.unox.SLX-20690-2.1.d101g",28624,9212370,0.31
"472","Dbif","Dvir.ovary.unox.SLX-20690-3.1.d101g",36761,11424167,0.32
"473","Dbif","Dwil.female_body.unox.SRR5461121.1.d101g",18807,4017226,0.46
"474","Dbif","Dwil.male_body.unox.SRR5461117.1.d101g",10010,22135130,0.04
"475","Dbif","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",11372,5706797,0.19
"476","Dbif","Dyak.ovary_FC.unox.SLX-22089-1.1.d101g",56935,22114442,0.25
"477","Dbif","Dyak.ovary_FC.unox.SRR1617565.1.d101g",11132,10236023,0.1
"478","Dbif","Dyak.ovary.unox.SLX-20690-1.1.d101g",11147,9208326,0.12
"479","Dbif","Dyak.ovary.unox.SLX-20690-2.1.d101g",9814,8027708,0.12
"480","Dbif","Dyak.ovary.unox.SLX-20690-3.1.d101g",22198,15733978,0.14
"481","Dere","Dana.ovary_FC.unox.SLX-22038-2.1.d101g",2365,337677,0.7
"482","Dere","Dana.ovary_FC.unox.SLX-22089-1.1.d101g",116310,13874731,0.83
"483","Dere","Dana.ovary.unox.SLX-20690-1.1.d101g",19099,9556459,0.19
"484","Dere","Dana.ovary.unox.SLX-20690-2.1.d101g",30804,14801319,0.2
"485","Dere","Dana.ovary.unox.SLX-20690-3.1.d101g",15951,10180409,0.15
"486","Dere","Dazt.ovary.unox.SLX-20537-1.1.GCA_005876895",3598,7755409,0.04
"487","Dere","Dazt.ovary.unox.SLX-20537-1.2.GCA_005876895",3594,7889201,0.04
"488","Dere","Dazt.ovary.unox.SLX-20537-2.1.GCA_005876895",7830,16092933,0.04
"489","Dere","Dazt.ovary.unox.SLX-20537-2.2.GCA_005876895",8056,16347304,0.04
"490","Dere","Dbia.ovary_FC.unox.SLX-20537-1.1.d101g",8028,1501488,0.53
"491","Dere","Dbia.ovary_FC.unox.SLX-20537-1.2.d101g",8006,1517098,0.52
"492","Dere","Dbia.ovary_FC.unox.SLX-20537-2.1.d101g",10586,1898235,0.55
"493","Dere","Dbia.ovary_FC.unox.SLX-20537-2.2.d101g",10714,1924545,0.55
"494","Dere","Dbia.ovary.unox.SLX-20537-1.1.d101g",6072,1708831,0.35
"495","Dere","Dbia.ovary.unox.SLX-20537-1.2.d101g",6171,1729853,0.35
"496","Dere","Dbia.ovary.unox.SLX-20537-2.1.d101g",29956,8118660,0.36
"497","Dere","Dbia.ovary.unox.SLX-20537-2.2.d101g",30444,8255175,0.36
"498","Dere","Dbif.ovary.ox.SRR21575940.1.GCA_009664405",73685,39986675,0.18
"499","Dere","Dbif.ovary.unox.SLX-20539-1.1.GCA_009664405",15697,21026775,0.07
"500","Dere","Dbif.ovary.unox.SLX-20539-2.1.GCA_009664405",3861,2886871,0.13
"501","Dere","Dere.ovary_FC.unox.SLX-22038-2.1.d101g",23031,116129,19.83
"502","Dere","Dere.ovary_FC.unox.SLX-22089-1.1.d101g",4502505,21891290,20.56
"503","Dere","Dere.ovary_FC.unox.SRR1617564.1.d101g",695361,6074136,11.44
"504","Dere","Dere.ovary.unox.SLX-20690-1.1.d101g",364156,3336013,10.91
"505","Dere","Dere.ovary.unox.SLX-20690-2.1.d101g",574757,4581656,12.54
"506","Dere","Dere.ovary.unox.SLX-20690-3.1.d101g",818309,6389752,12.8
"507","Dere","Dere.ovary.unox.SLX-20690-4.1.d101g",396007,3742146,10.58
"508","Dere","Dere.ovary.unox.SLX-20690-5.1.d101g",454394,4047726,11.22
"509","Dere","Dere.ovary.unox.SLX-20690-6.1.d101g",479930,4075898,11.77
"510","Dere","Dfic.ovary_FC.unox.SLX-20537-1.1.d101g",4094,3510155,0.11
"511","Dere","Dfic.ovary_FC.unox.SLX-20537-1.2.d101g",4183,3564172,0.11
"512","Dere","Dfic.ovary_FC.unox.SLX-20537-2.1.d101g",3682,2863483,0.12
"513","Dere","Dfic.ovary_FC.unox.SLX-20537-2.2.d101g",3577,2904499,0.12
"514","Dere","Dfic.ovary.unox.SLX-21849-1.1.d101g",6139,9014109,0.06
"515","Dere","Dfic.ovary.unox.SLX-21849-2.1.d101g",999,2288828,0.04
"516","Dere","Dgri.female_body.unox.SRR5461084.1.d101g",14108,44704184,0.03
"517","Dere","Dgri.male_body.unox.SRR5461083.1.d101g",6213,34901142,0.01
"518","Dere","Dmau.testis.unox.SRR16213304.1.d101g",37468,8533476,0.43
"519","Dere","Dmau.testis.unox.SRR16213305.1.d101g",49892,9176025,0.54
"520","Dere","Dmau.testis.unox.SRR7961897.1.d101g",20958,3068825,0.68
"521","Dere","Dmel.female_germline.unox.SRR5593238.1.d101g",1735866,28049291,6.18
"522","Dere","Dmel.female_soma.unox.SRR5593239.1.d101g",112899,9237735,1.22
"523","Dere","Dmel.OSC-PiwiIP.unox.SRR2749801.1.d101g",2381755,14108665,16.88
"524","Dere","Dmel.OSC.unox.SRR1746867.1.d101g",3018639,21000391,14.37
"525","Dere","Dmel.OSC.unox.SRR2749806.1.d101g",4543774,27907057,16.28
"526","Dere","Dmel.OSC.unox.SRR823324.1.d101g",3587796,23487609,15.27
"527","Dere","Dmel.ovary-AGO3IP.unox.SLX-20224-1.1.d101g",133118,5404819,2.46
"528","Dere","Dmel.ovary-AGO3IP.unox.SRR1746865.1.d101g",861930,29824537,2.89
"529","Dere","Dmel.ovary-AubIP.unox.SLX-20224-1.1.d101g",235571,8620644,2.73
"530","Dere","Dmel.ovary-AubIP.unox.SRR1746864.1.d101g",1230179,35135787,3.5
"531","Dere","Dmel.ovary_FC.unox.SLX-21647-1.1.d101g",760374,10532322,7.21
"532","Dere","Dmel.ovary_FC.unox.SLX-21647-2.1.d101g",917459,12664984,7.24
"533","Dere","Dmel.ovary_FC.unox.SLX-21647-3.1.d101g",929532,8935861,10.4
"534","Dere","Dmel.ovary_FC.unox.SRR1617561.1.d101g",164536,6737489,2.44
"535","Dere","Dmel.ovary-PiwiGLIP.unox.SRR1746862.1.d101g",649271,15038613,4.31
"536","Dere","Dmel.ovary-PiwiIP-PiwiGLKD.unox.SRR1187951.1.d101g",4925463,27815413,17.7
"537","Dere","Dmel.ovary-PiwiIP.unox.SLX-20224-1.1.d101g",245171,5000685,4.9
"538","Dere","Dmel.ovary-PiwiIP.unox.SRR1746863.1.d101g",2155473,31126206,6.92
"539","Dere","Dmel.ovary.unox.SLX-20228-1.1.d101g",702753,16398111,4.28
"540","Dere","Dmel.ovary.unox.SLX-20228-2.1.d101g",733857,15784775,4.64
"541","Dere","Dmel.ovary.unox.SLX-20690-1.1.d101g",243063,4629424,5.25
"542","Dere","Dmel.ovary.unox.SLX-20690-2.1.d101g",145356,2848233,5.1
"543","Dere","Dmel.ovary.unox.SLX-20690-3.1.d101g",182099,3603210,5.05
"544","Dere","Dmel.ovary.unox.SRR1187947.1.d101g",1497985,28890333,5.18
"545","Dere","Dmel.ovary.unox.SRR823326.1.d101g",733717,14768248,4.96
"546","Dere","Dmoj.ovary_FC.unox.SLX-22038-1.1.d101g",6314,2245483,0.28
"547","Dere","Dmoj.ovary_FC.unox.SLX-22038-2.1.d101g",10609,5460872,0.19
"548","Dere","Dmoj.ovary.ox.SRR21575938.1.d101g",157495,30904984,0.5
"549","Dere","Dmoj.ovary.unox.SLX-21849-1.1.d101g",871,599748,0.14
"550","Dere","Dmoj.ovary.unox.SLX-22038-3.1.d101g",3414,3093628,0.11
"551","Dere","Dmoj.ovary.unox.SLX-22038-4.1.d101g",5649,4647914,0.12
"552","Dere","Dper.ovary_FC.unox.SLX-22038-1.1.d101g",8688,6016661,0.14
"553","Dere","Dper.ovary_FC.unox.SLX-22038-2.1.d101g",4336,1805646,0.24
"554","Dere","Dper.ovary.unox.SLX-21647-1.1.d101g",15986,16028618,0.09
"555","Dere","Dper.ovary.unox.SLX-21647-2.1.d101g",16722,28159530,0.05
"556","Dere","Dpse.ovary_FC.unox.SLX-22038-1.1.d101g",23255,13758285,0.16
"557","Dere","Dpse.ovary_FC.unox.SLX-22038-2.1.d101g",93975,57728198,0.16
"558","Dere","Dpse.ovary.ox.SRR21575949.1.d101g",171411,38150732,0.44
"559","Dere","Dpse.ovary.unox.SLX-21647-1.1.d101g",21331,17723266,0.12
"560","Dere","Dpse.ovary.unox.SLX-21647-2.1.d101g",9798,9165501,0.1
"561","Dere","Dpse.ovary.unox.SRR21575947.1.d101g",16733,2008205,0.83
"562","Dere","Dsec.testis.unox.SRR16213303.1.d101g",39684,7534313,0.52
"563","Dere","Dsec.testis.unox.SRR6667444.1.d101g",25416,6713109,0.37
"564","Dere","Dsim.ovary_FC.unox.SLX-22038-2.1.d101g",217461,6615008,3.28
"565","Dere","Dsim.ovary_FC.unox.SLX-22089-1.1.d101g",502905,13116964,3.83
"566","Dere","Dsim.ovary.unox.SLX-20690-1.1.d101g",100098,5392000,1.85
"567","Dere","Dsim.ovary.unox.SLX-20690-2.1.d101g",148339,7498176,1.97
"568","Dere","Dsim.ovary.unox.SLX-20690-3.1.d101g",231121,10013685,2.3
"569","Dere","Dsuz.ovary_FC.unox.SLX-20539-1.1.GCF_000472105",52931,19142975,0.27
"570","Dere","Dsuz.ovary_FC.unox.SLX-20539-2.1.GCF_000472105",30581,9564160,0.31
"571","Dere","Dsuz.ovary.unox.SLX-20537-1.1.GCF_000472105",4018,7692241,0.05
"572","Dere","Dsuz.ovary.unox.SLX-20537-1.2.GCF_000472105",3984,7809661,0.05
"573","Dere","Dsuz.ovary.unox.SLX-20537-2.1.GCF_000472105",4772,4684663,0.1
"574","Dere","Dsuz.ovary.unox.SLX-20537-2.2.GCF_000472105",4866,4754719,0.1
"575","Dere","Dtak.ovary_FC.unox.SLX-20537-1.1.d101g",29194,16270055,0.17
"576","Dere","Dtak.ovary_FC.unox.SLX-20537-1.2.d101g",29484,16521475,0.17
"577","Dere","Dtak.ovary_FC.unox.SLX-20537-2.1.d101g",25924,17675986,0.14
"578","Dere","Dtak.ovary_FC.unox.SLX-20537-2.2.d101g",26314,17920153,0.14
"579","Dere","Dtak.ovary.unox.SLX-20537-1.1.d101g",59174,30283327,0.19
"580","Dere","Dtak.ovary.unox.SLX-20537-1.2.d101g",59555,30719318,0.19
"581","Dere","Dtak.ovary.unox.SLX-20537-2.1.d101g",57101,27273268,0.2
"582","Dere","Dtak.ovary.unox.SLX-20537-2.2.d101g",57485,27679229,0.2
"583","Dere","Dvir.female_germline.ox.SRR5960791.1.d101g",132957,29142117,0.45
"584","Dere","Dvir.female_germline.unox.SRR5960792.1.d101g",103303,22718782,0.45
"585","Dere","Dvir.female_soma.ox.SRR5960789.1.d101g",29675,7898964,0.37
"586","Dere","Dvir.female_soma.unox.SRR5960790.1.d101g",22267,4788816,0.46
"587","Dere","Dvir.ovary_FC.unox.SLX-22038-1.1.d101g",10612,3098555,0.34
"588","Dere","Dvir.ovary_FC.unox.SLX-22038-2.1.d101g",10498,2159734,0.48
"589","Dere","Dvir.ovary_FC.unox.SRR1617566.1.d101g",13264,6786455,0.19
"590","Dere","Dvir.ovary.unox.SLX-20690-1.1.d101g",17145,8813967,0.19
"591","Dere","Dvir.ovary.unox.SLX-20690-2.1.d101g",16762,9212370,0.18
"592","Dere","Dvir.ovary.unox.SLX-20690-3.1.d101g",28121,11424167,0.24
"593","Dere","Dwil.female_body.unox.SRR5461121.1.d101g",14455,4017226,0.35
"594","Dere","Dwil.male_body.unox.SRR5461117.1.d101g",13398,22135130,0.06
"595","Dere","Dyak.ovary_FC.unox.SLX-22038-2.1.d101g",264638,5706797,4.63
